review_text,review_posted_date,review_header,review_rating,review_author
Deca Core Processor is awesome. Best part is u can use dual SIM and also u can have a SD Card. Performance is awesome. Battery for normal usage easily you can get it for 2 days . Fast Charge is great.Camera is decent not as good as they are claiming. Slightly hearing on heavy usage.,07 Sep 2017,Best Mobile Phone for 14K,4.0 ,Amazon Customer
"The delivery was good which as usual from Amazon. But, the phone screen glass is very fragile. It is not the break resistant. I had my phone a small fall from about 2 ft and the glass broke. To replace, i have to shell out about 5k. I haven't expected this from the so called Gorilla Glass. It is not Gorilla glass 3 gen and hence be careful. It is not meant for even little rough use.",21 Oct 2017,Fragile Gorilla Glass!,3.0 ,Girish Manjunath
An amazing phone. At first at nougat Android it's battery was a crappy one it died from 100 to 0 in two hours but after oreo update it's battery lasts at least two days on heavy usage and I am talking about pubg,15 Mar 2019,Beast in this price segment,5.0 ,Anant P.
"Superb.... Functioning very well.. Good ROM & RAM. CAMERA clarity on 13 MP +5 MP is fantastic with flash and without flash. Killer experience in selfie (13 MP) with party flash and nice. In time of ONLINE, network always full & ready at any moment. Very fast finger -print sensor performance. I LIKE IT.",26 Apr 2018,I LIKE KILLER K8,5.0 ,DEBASHISH S.
"Features at this price are not regrettable but the price slashed by 1000 in just one month made me think about the brand as a wholeso. All said, it is a decent deal at this price if you are not concerned about the camera quality.",05 Oct 2017,Good for this price,4.0 ,avinash chaubey
This is the best product in this price range as we get all the features of the best rated mobiles (costing 11K to 16K) in this piece. I have also gone through the physical durability test video and system performance comparison(with Samsung J7) and it passed them well........... :),28 Jan 2019,Best product in this price range,5.0 ,Xiteez
Phone is heavy in terms of its weight. Battery back is very poor. Slow charging too. Not handy as expected. Aveage product. Storage is good.,02 Nov 2018,Moderate,3.0 ,Akhilesh
Never buy this ....its mother board stoped working after 1 year...even when i kept it with care,13 Aug 2019,Worst phone,1.0 ,Nishad Borah
THIS PONE ALWAYS ROCKS. EXCELLENT BATTERY BACKUP & RAM MANAGEMENT. GOOD OR DAILY USES & MULTITASKING. POOR CAMERA QUALITY. AVERAGE DISPLAY & SOUND.,11 Jun 2019,GOOD PERFORMANCE,4.0 ,Skmd Tanvir
Hi bought this phone in December. The phone features are awesome. But there's is Bluetooth connectivity issue. The same was informed to Amazon and the phone was replaced. But the replaced phones also has the same issue. Hence returning the phone.,17 Jan 2018,Awesome phone but with Bluetooth hardware issue.,4.0 ,sayeed hamid
"I have not satisfy this,,.bcz reciver voice breaked and not clearly hearing ,and also can't show camera images in gallery ..purchased in 01_04_2018....I can't returned also,...compliant arrives at after the returned time",06 May 2018,"I have not satisfy this,",2.0 ,Amazon Customer
Very very very bad product from lenovo. Lot 9f bugs. Major bug is sim signal strenth is very low with all the sim's. Unable to receive all the calls. Unable to call someone on time. Need to call multiple times. Voice is breaking. Call get disconnected frequently. Voice quality is also bad. Pakka cheating company.,03 Mar 2018,Very very very bad product from lenovo,1.0 ,moorthy
Wonderful android phone with stock 7.1.1 nougat Lenovo first stock android made such a magnanimous surprise to the user's compared to predessors. Killer cameras and performance and good battery. I would highly recommend u all to go for this phone and it's worth for its features .,03 Sep 2017,Wonderful android phone with stock 7,4.0 ,Amazon Customer
"Purchased on 22 nd Jan 2018. Average phone at this price segment.Though the cameras are supposed to be high performance but not satisfied.Battery charged quickly and lasts for a full day only.Lookswise ok, Lenovo again a name you can trust upon.But don't buy with too much expectations, simply an average smart phone and off course good for rough use.",03 Feb 2018,Average performance,3.0 ,Dr.Manas Roy
"Earlier the phone was working fine. But from last 4-5 days some apps are taking long time to open. Even internal phone contact list is also taking time to open. When you search any contact in the directory, it is taking time to display results. Not sure what it is going on. Would request Amazon team if they can look into the issue and resolve.",26 Feb 2018,Earlier the phone was working fine. But from last 4-5 days some apps are ...,3.0 ,Vishal Kumar
"phone all goods i like it.But tag line ""Lenovo K8 Note (Venom Black, 4GB) with New System Update"" doesn't match. Since i had purchase my phone my OS didnt update to OERO. So i m little bit dis- appointing . As i had mail to lenovo customer care also but didnt got any feed back or reply from them.",18 Jul 2018,"""Lenovo K8 Note (Venom Black, 4GB) with New System Update"" mis match",3.0 ,Nayan Borah
"I am very happy with the performance of the phone (4GB variant) - Have been using it for a few weeks now .. processor works fine, high end gamin works without a blip ... switching between applications is swift .. camera is better than my earlier Sony phone, so please use your own bench marking for camera .. I recommend this phone ..",12 Nov 2017,Lenovo K8 Note is a good phone ..,5.0 ,Manu Verma
"I had Lenovo K4note and that's why I upgraded to Lenovo k8 note. Its a nice mobile but mine was having so many issues that SCREEN MIRRORING NOT WORKING, FLASH LIGHT NOT WORKING, FRONT CAMERA NOT WORKING ETC, SO RETURNED IT IMMEDIATELY. LOST HOPE ON LENOVO NOW.",01 Oct 2017,Had to return the mobile due to multiple issues.,1.0 ,Deiva
"Was not happy with this phone bought particularly through Amazon. The cover and the phone screen have scratches on it, the item looks like it’s used.",22 Jan 2019,Bad Quality,2.0 ,Tanaisha
Thank u Amazon for delivering in 3 days phone is nice at this price battery is performing good not satisfied in depth camera mode and every thing is fantastic in this phone i used me this after 6 days of use this phone is performing well,28 Sep 2017,Every thing is nice and good,5.0 ,chandan
Problem create after the using of one year. When we switch on than it will off within 2 min. If we use continue charging than it will not shut down. I am disappointed about this. How it can be possible with a Lenovo phone.I am using Lenovo from last 5 years but never face.,03 Mar 2019,Shut down problem,3.0 ,yogesh dhiman
Superb phone ..No issue at all 24 hrs since I have used it no heating issues and good battery just one charge has lasted over 27 hrs . Superfast no lag,01 Apr 2018,Awesome Purchase,5.0 ,Melvin
"Its just 6 months plus now. Battery is getting drained drastically fast. I m in indirapuram lenovo service center, engineer not responding as he should. Even using otg results heating up both phone and drive. Nitin Joshi 9873551974",22 May 2018,Its just 6 months plus now. Battery is getting ...,1.0 ,Nitin Joshi (9873551974)
Performance wise no other phone will beat it under the price range of 25k But only I was disappointed with it camera work during low light...,11 Sep 2017,Killer performance but poor camera work,5.0 ,GopiNadh Reddy
It is strange that it does not have few features which were part of K3 Note. Alarm does not work at all if the phone if switched off.. this is not acceptable Background app settings are not available.,27 May 2018,Not a great product... A step back as compared to previous version,3.0 ,Abhay Jogalekar
Excellent mobile all are good. No disappointment on this phone. All questions will be in heat on mobile. There is no heat while using. But the heat occur when charging mobile and using at same time. So don't use phone while charging. Turbo charger great plus.,25 Apr 2018,Excellent mobile all are good,4.0 ,Anand G
